t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW,P_direct_kW,lockup,eng_rpm_locked
3836.0000,98.5202,27.3667,-0.5703,80519.9535,57.7502,47.0007,1.0000,1977.6543
3837.0000,98.4971,27.3603,-0.4845,80547.3146,58.8650,47.4930,1.0000,1977.1918
3838.0000,98.3468,27.3186,-0.3998,80574.6607,45.6747,45.6747,1.0000,1974.1740
3839.0000,97.9753,27.2154,-0.3168,80601.9311,40.5476,40.5476,1.0000,1966.7167
3840.0000,97.6184,27.1162,-0.2362,80629.0958,45.2078,45.2078,1.0000,1959.5531
3841.0000,97.2410,27.0114,-0.1583,80656.1622,40.3002,40.3002,1.0000,1951.9765
3842.0000,96.8747,26.9097,-0.0834,80683.1162,54.6205,46.8302,1.0000,1944.6245
3843.0000,96.7882,26.8856,-0.0119,80710.0118,64.0043,47.4662,1.0000,1942.8868
3844.0000,96.8361,26.8989,0.0562,80736.9031,67.5715,48.4496,1.0000,1943.8485
3845.0000,96.8325,26.8979,0.1207,80763.8049,63.2350,49.2970,1.0000,1943.7765
3846.0000,96.7870,26.8853,0.1813,80790.6943,70.5583,50.0806,1.0000,1942.8630
3847.0000,96.9171,26.9214,0.2378,80817.5962,75.5454,51.3046,1.0000,1945.4744
3848.0000,96.9310,26.9253,0.2902,80844.5230,68.7376,52.2087,1.0000,1945.7541
3849.0000,96.9347,26.9263,0.3383,80871.4490,70.7165,53.1067,1.0000,1945.8287
3850.0000,96.9767,26.9380,0.3822,80898.3786,75.4061,54.1039,1.0000,1946.6719
3851.0000,97.0334,26.9537,0.4220,80925.3233,78.7249,55.1269,1.0000,1947.8096
3852.0000,97.1659,26.9905,0.4576,80952.2954,80.1569,56.3236,1.0000,1950.4693
3853.0000,97.2974,27.0271,0.4894,80979.3043,80.7225,57.4987,1.0000,1953.1086
3854.0000,97.4244,27.0623,0.5173,81006.3491,81.2233,58.6423,1.0000,1955.6590
3855.0000,97.5472,27.0964,0.5418,81033.4286,81.6628,59.7530,1.0000,1958.1234
3856.0000,97.6658,27.1294,0.5629,81060.5416,82.0454,60.8295,1.0000,1960.5047
3857.0000,97.7805,27.1612,0.5811,81087.6870,82.3761,61.8708,1.0000,1962.8059
3858.0000,97.8913,27.1920,0.5966,81114.8637,82.6606,62.8763,1.0000,1965.0296
3859.0000,97.9983,27.2218,0.6098,81142.0707,82.9050,63.8456,1.0000,1967.1784
3860.0000,98.1017,27.2505,0.6212,81169.3069,83.1160,64.7786,1.0000,1969.2549
3861.0000,98.2017,27.2783,0.6310,81196.5713,83.3008,65.6759,1.0000,1971.2616
3862.0000,98.2983,27.3051,0.6398,81223.8631,83.4665,66.5379,1.0000,1973.2008
3863.0000,98.3917,27.3310,0.6479,81251.1812,83.6205,67.3657,1.0000,1975.0747
3864.0000,98.4819,27.3561,0.6558,81278.5248,83.7703,68.1606,1.0000,1976.8857
3865.0000,98.5691,27.3803,0.6638,81305.8931,83.9233,68.9241,1.0000,1978.6357
3866.0000,98.6498,27.4027,0.6725,81333.2850,83.6786,69.6482,1.0000,1980.2565
3867.0000,98.6726,27.4091,0.6821,81360.6947,77.6767,70.1878,1.0000,1980.7138
3868.0000,98.6079,27.3911,0.6930,81388.0962,72.6825,70.4863,1.0000,1979.4144
3869.0000,98.4972,27.3603,0.7056,81415.4660,81.2898,70.6930,1.0000,1977.1924
3870.0000,98.4844,27.3568,0.7200,81442.8225,84.3480,71.1310,1.0000,1976.9363
3871.0000,98.5704,27.3807,0.7366,81470.1912,85.2139,71.8075,1.0000,1978.6632
3872.0000,98.6546,27.4041,0.7556,81497.5836,85.5617,72.4690,1.0000,1980.3535
3873.0000,98.7360,27.4267,0.7772,81524.9991,85.9548,73.1164,1.0000,1981.9871
3874.0000,98.8147,27.4485,0.8013,81552.4367,86.3952,73.7527,1.0000,1983.5657
3875.0000,98.8907,27.4696,0.8282,81579.8958,86.8839,74.3807,1.0000,1985.0914
3876.0000,98.9641,27.4900,0.8578,81607.3757,87.4211,75.0033,1.0000,1986.5658
3877.0000,99.0351,27.5098,0.8901,81634.8757,88.0061,75.6231,1.0000,1987.9907
3878.0000,99.1037,27.5288,0.9249,81662.3950,88.6371,76.2424,1.0000,1989.3678
3879.0000,99.1700,27.5472,0.9621,81689.9331,89.3114,76.8634,1.0000,1990.6986
3880.0000,99.2341,27.5650,1.0015,81717.4893,90.0254,77.4881,1.0000,1991.9848
3881.0000,99.2960,27.5822,1.0428,81745.0629,90.7746,78.1181,1.0000,1993.2278
3882.0000,99.3558,27.5988,1.0858,81772.6535,91.5536,78.7548,1.0000,1994.4292
3883.0000,99.4137,27.6149,1.1301,81800.2604,92.3565,79.3991,1.0000,1995.5902
3884.0000,99.4696,27.6304,1.1753,81827.8832,93.1764,80.0515,1.0000,1996.7123
3885.0000,99.5236,27.6454,1.2211,81855.5211,94.0059,80.7124,1.0000,1997.7967
3886.0000,99.5758,27.6599,1.2669,81883.1739,94.8374,81.3816,1.0000,1998.8448
3887.0000,99.6263,27.6740,1.3123,81910.8409,95.6625,82.0585,1.0000,1999.8577
3888.0000,99.6750,27.6875,1.3569,81938.5217,96.4727,82.7423,1.0000,2000.8367
3889.0000,99.7222,27.7006,1.4001,81966.2157,97.2594,83.4316,1.0000,2001.7828
3890.0000,99.7677,27.7133,1.4416,81993.9227,98.0138,84.1249,1.0000,2002.6973
3891.0000,99.8118,27.7255,1.4807,82021.6421,98.7275,84.8200,1.0000,2003.5811
3892.0000,99.8543,27.7373,1.5171,82049.3736,99.3919,85.5148,1.0000,2004.4352
3893.0000,99.8954,27.7487,1.5503,82077.1166,99.9991,86.2065,1.0000,2005.2608
3894.0000,99.9327,27.7591,1.5799,82104.8708,100.1080,86.8848,1.0000,2006.0093
3895.0000,99.9576,27.7660,1.6054,82132.6336,100.0138,87.5249,1.0000,2006.5076
3896.0000,99.9732,27.7703,1.6266,82160.4019,100.0455,88.1331,1.0000,2006.8220
3897.0000,99.9831,27.7731,1.6432,82188.1737,100.1222,88.7146,1.0000,2007.0204
3898.0000,99.9893,27.7748,1.6548,82215.9477,100.1918,89.2716,1.0000,2007.1456
3899.0000,99.9933,27.7759,1.6613,82243.7231,100.2205,89.8039,1.0000,2007.2246
3900.0000,99.9958,27.7766,1.6625,82271.4994,100.1867,90.3101,1.0000,2007.2744
3901.0000,99.9973,27.7770,1.6583,82299.2762,100.0767,90.7879,1.0000,2007.3059
3902.0000,99.9983,27.7773,1.6487,82327.0534,99.8823,91.2350,1.0000,2007.3257
3903.0000,99.9989,27.7775,1.6337,82354.8308,99.5994,91.6484,1.0000,2007.3382
3904.0000,99.9993,27.7776,1.6135,82382.6083,99.2264,92.0255,1.0000,2007.3461
3905.0000,99.9996,27.7777,1.5881,82410.3860,98.7642,92.3638,1.0000,2007.3511
3906.0000,99.9997,27.7777,1.5577,82438.1637,98.2151,92.6607,1.0000,2007.3543
3907.0000,99.9998,27.7777,1.5227,82465.9414,97.5832,92.9142,1.0000,2007.3562
3908.0000,99.9999,27.7777,1.4833,82493.7191,96.8736,93.1225,1.0000,2007.3575
3909.0000,99.9999,27.7778,1.4399,82521.4969,96.0926,93.2843,1.0000,2007.3583
3910.0000,100.0000,27.7778,1.3929,82549.2746,95.2475,93.3984,1.0000,2007.3588
3911.0000,100.0000,27.7778,1.3428,82577.0524,94.3461,93.4642,1.0000,2007.3591
3912.0000,100.0000,27.7778,1.2900,82604.8302,93.3972,93.3972,1.0000,2007.3593
3913.0000,100.0000,27.7778,1.2351,82632.6079,92.4099,92.4099,1.0000,2007.3594
3914.0000,100.0000,27.7778,1.1786,82660.3857,91.3941,91.3941,1.0000,2007.3595
3915.0000,100.0000,27.7778,1.1211,82688.1635,90.3596,90.3596,1.0000,2007.3596
3916.0000,100.0000,27.7778,1.0631,82715.9413,89.3166,89.3166,1.0000,2007.3596
3917.0000,100.0000,27.7778,1.0052,82743.7191,88.2754,88.2754,1.0000,2007.3596
3918.0000,100.0000,27.7778,0.9479,82771.4968,87.2461,87.2461,1.0000,2007.3596
3919.0000,100.0000,27.7778,0.8919,82799.2746,86.2386,86.2386,1.0000,2007.3596
3920.0000,100.0000,27.7778,0.8376,82827.0524,85.2626,85.2626,1.0000,2007.3596
3921.0000,100.0000,27.7778,0.7856,82854.8302,84.3273,84.3273,1.0000,2007.3596
3922.0000,100.0000,27.7778,0.7364,82882.6079,83.4413,83.4413,1.0000,2007.3596
3923.0000,100.0000,27.7778,0.6903,82910.3857,82.6127,82.6127,1.0000,2007.3596
3924.0000,100.0000,27.7778,0.6478,82938.1635,81.8486,81.8486,1.0000,2007.3596
3925.0000,100.0000,27.7778,0.6092,82965.9413,81.1554,81.1554,1.0000,2007.3596
3926.0000,100.0000,27.7778,0.5749,82993.7191,80.5387,80.5387,1.0000,2007.3596
3927.0000,100.0000,27.7778,0.5451,83021.4968,80.0030,80.0030,1.0000,2007.3596
3928.0000,100.0000,27.7778,0.5201,83049.2746,79.5517,79.5517,1.0000,2007.3596
3929.0000,100.0000,27.7778,0.4998,83077.0524,79.1872,79.1872,1.0000,2007.3596
3930.0000,100.0000,27.7778,0.4844,83104.8302,78.9109,78.9109,1.0000,2007.3596
3931.0000,100.0000,27.7778,0.4740,83132.6079,78.7230,78.7230,1.0000,2007.3596
3932.0000,100.0000,27.7778,0.4684,83160.3857,78.6226,78.6226,1.0000,2007.3596
3933.0000,100.0000,27.7778,0.4676,83188.1635,78.6079,78.6079,1.0000,2007.3596
3934.0000,99.9987,27.7774,0.4713,83215.9411,78.7053,78.7053,1.0000,2007.3333
3935.0000,99.9978,27.7772,0.4795,83243.7185,78.1516,78.1516,1.0000,2007.3156
3936.0000,99.9543,27.7651,0.4918,83271.4916,73.5569,73.5569,1.0000,2006.4419
3937.0000,99.8957,27.7488,0.5078,83299.2446,80.2170,80.2170,1.0000,2005.2666
3938.0000,99.9306,27.7585,0.5272,83326.9982,81.2415,81.2415,1.0000,2005.9670
3939.0000,99.9562,27.7656,0.5497,83354.7605,81.0696,81.0696,1.0000,2006.4809
3940.0000,99.9724,27.7701,0.5747,83382.5286,81.1567,81.1567,1.0000,2006.8051
3941.0000,99.9826,27.7729,0.6019,83410.3002,81.4165,81.4165,1.0000,2007.0098
3942.0000,99.9890,27.7747,0.6308,83438.0741,81.7907,81.7907,1.0000,2007.1389
3943.0000,99.9931,27.7758,0.6608,83465.8494,82.2394,82.2394,1.0000,2007.2203
3944.0000,99.9956,27.7766,0.6915,83493.6256,82.7339,82.7339,1.0000,2007.2717
3945.0000,99.9972,27.7770,0.7224,83521.4024,83.2529,83.2529,1.0000,2007.3042
3946.0000,99.9983,27.7773,0.7530,83549.1796,83.7798,83.7798,1.0000,2007.3246
3947.0000,99.9989,27.7775,0.7828,83576.9570,84.3010,83.8471,1.0000,2007.3376
3948.0000,99.9993,27.7776,0.8113,83604.7345,84.8054,83.8829,1.0000,2007.3457
3949.0000,99.9996,27.7777,0.8382,83632.5121,85.2832,83.9408,1.0000,2007.3508
3950.0000,99.9997,27.7777,0.8631,83660.2898,85.7261,84.0182,1.0000,2007.3541
3951.0000,99.9998,27.7777,0.8855,83688.0675,86.1269,84.1122,1.0000,2007.3561
3952.0000,99.9999,27.7777,0.9052,83715.8453,86.3794,84.2195,1.0000,2007.3574
3953.0000,99.8711,27.7420,0.9219,83743.6105,79.3274,79.3274,1.0000,2004.7730
3954.0000,99.6857,27.6905,0.9353,83771.3317,72.9036,72.9036,1.0000,2001.0499
3955.0000,99.3529,27.5980,0.9454,83798.9788,70.4596,70.4596,1.0000,1994.3695
3956.0000,99.1086,27.5302,0.9520,83826.5432,71.0466,71.0466,1.0000,1989.4665
3957.0000,99.0049,27.5014,0.9551,83854.0508,88.2282,82.3248,1.0000,1987.3850
3958.0000,99.0719,27.5200,0.9547,83881.5613,89.1641,82.6517,1.0000,1988.7293
3959.0000,99.1327,27.5369,0.9509,83909.0904,87.2266,82.9456,1.0000,1989.9507
3960.0000,99.1224,27.5340,0.9438,83936.6275,81.5612,81.5612,1.0000,1989.7431
3961.0000,98.9297,27.4805,0.9335,83964.1397,70.3152,70.3152,1.0000,1985.8751
3962.0000,98.7766,27.4379,0.9203,83991.5929,82.6860,82.3591,1.0000,1982.8008
3963.0000,98.7936,27.4427,0.9045,84019.0304,87.6144,82.5061,1.0000,1983.1432
3964.0000,98.7115,27.4199,0.8862,84046.4708,70.8811,70.8811,1.0000,1981.4946
3965.0000,98.5886,27.3857,0.8658,84073.8671,83.1690,82.0934,1.0000,1979.0286
3966.0000,98.6228,27.3952,0.8438,84101.2584,81.4133,81.4133,1.0000,1979.7138
3967.0000,98.5173,27.3659,0.8205,84128.6409,76.8700,76.8700,1.0000,1977.5968
3968.0000,98.3988,27.3330,0.7963,84155.9936,74.0355,74.0355,1.0000,1975.2169
3969.0000,98.3081,27.3078,0.7716,84183.3149,74.3345,74.3345,1.0000,1973.3975
3970.0000,98.2745,27.2985,0.7468,84210.6124,85.1901,81.2841,1.0000,1972.7235
3971.0000,98.3493,27.3193,0.7224,84237.9230,80.7360,80.7360,1.0000,1974.2242
3972.0000,98.3810,27.3281,0.6988,84265.2435,84.5193,81.4269,1.0000,1974.8604
3973.0000,98.4716,27.3532,0.6763,84292.5842,84.1329,81.5668,1.0000,1976.6786
3974.0000,98.5591,27.3775,0.6554,84319.9497,83.7733,81.6819,1.0000,1978.4356
3975.0000,98.6437,27.4010,0.6365,84347.3390,83.4478,81.7747,1.0000,1980.1336
3976.0000,98.7254,27.4237,0.6200,84374.7514,83.1626,81.8482,1.0000,1981.7745
3977.0000,98.8037,27.4455,0.6061,84402.1862,82.7288,81.9031,1.0000,1983.3454
3978.0000,98.8778,27.4661,0.5951,84429.6420,82.5797,81.9417,1.0000,1984.8327
3979.0000,98.9216,27.4782,0.5873,84457.1167,78.1440,78.1440,1.0000,1985.7124
3980.0000,98.9765,27.4935,0.5830,84484.6008,82.5318,81.8859,1.0000,1986.8141
3981.0000,99.0471,27.5131,0.5822,84512.1041,82.5251,81.9169,1.0000,1988.2307
3982.0000,99.1153,27.5320,0.5851,84539.6267,82.5836,81.9478,1.0000,1989.5997
3983.0000,99.1812,27.5503,0.5917,84567.1679,82.7084,81.9818,1.0000,1990.9228
3984.0000,99.2449,27.5680,0.6021,84594.7271,82.8996,82.0220,1.0000,1992.2014
3985.0000,99.3064,27.5851,0.6161,84622.3037,83.1561,82.0714,1.0000,1993.4372
3986.0000,99.3659,27.6016,0.6336,84649.8972,83.4759,82.1325,1.0000,1994.6315
3987.0000,99.4234,27.6176,0.6545,84677.5068,83.8562,82.2079,1.0000,1995.7857
3988.0000,99.4790,27.6331,0.6786,84705.1322,84.2929,82.2997,1.0000,1996.9012
3989.0000,99.5327,27.6480,0.7055,84732.7728,84.7810,82.4096,1.0000,1997.9794
3990.0000,99.5846,27.6624,0.7349,84760.4280,85.3147,82.5392,1.0000,1999.0213
3991.0000,99.6348,27.6763,0.7665,84788.0974,85.8699,82.6894,1.0000,2000.0283
3992.0000,99.6530,27.6814,0.7999,84815.7758,86.4874,82.7823,1.0000,2000.3936
3993.0000,99.7009,27.6947,0.8345,84843.4639,87.1149,82.9794,1.0000,2001.3546
3994.0000,99.7471,27.7075,0.8699,84871.1650,87.6824,83.1975,1.0000,2002.2834
3995.0000,99.7650,27.7125,0.9057,84898.8749,88.1986,83.3662,1.0000,2002.6429
3996.0000,99.8033,27.7231,0.9412,84926.5926,89.0442,83.6141,1.0000,2003.4103
3997.0000,99.8461,27.7350,0.9759,84954.3217,89.6750,83.8954,1.0000,2004.2702
3998.0000,99.8875,27.7465,1.0094,84982.0625,90.2827,84.1931,1.0000,2005.1012
3999.0000,99.9264,27.7573,1.0409,85009.8145,90.5681,84.5012,1.0000,2005.8818
4000.0000,99.9501,27.7639,1.0702,85037.5758,89.7548,84.7823,1.0000,2006.3577
4001.0000,99.9400,27.7611,1.0965,85065.3400,87.5907,84.9852,1.0000,2006.1556
4002.0000,99.8365,27.7324,1.1194,85093.0884,85.1973,84.9520,1.0000,2004.0772
4003.0000,99.6797,27.6888,1.1385,85120.8035,75.6303,75.6303,1.0000,2000.9311
4004.0000,99.3794,27.6054,1.1533,85148.4525,72.7781,72.7781,1.0000,1994.9025
4005.0000,99.2281,27.5634,1.1635,85176.0286,89.5198,84.1617,1.0000,1991.8648
4006.0000,99.1253,27.5348,1.1688,85203.5845,77.2301,77.2301,1.0000,1989.8021
4007.0000,98.9478,27.4855,1.1689,85231.0882,87.8482,83.9577,1.0000,1986.2373
4008.0000,98.8839,27.4678,1.1636,85258.5690,82.2517,82.2517,1.0000,1984.9563
4009.0000,98.7499,27.4305,1.1528,85286.0186,80.8300,80.8300,1.0000,1982.2660
4010.0000,98.6489,27.4025,1.1364,85313.4305,88.9194,83.8823,1.0000,1980.2383
4011.0000,98.5170,27.3658,1.1143,85340.8226,72.7070,72.7070,1.0000,1977.5909
4012.0000,98.3889,27.3303,1.0867,85368.1613,90.4920,83.5714,1.0000,1975.0193
4013.0000,98.4558,27.3488,1.0534,85395.5031,84.9298,83.8594,1.0000,1976.3629
4014.0000,98.3416,27.3171,1.0147,85422.8361,83.3665,83.3665,1.0000,1974.0705
4015.0000,98.3870,27.3297,0.9708,85450.1570,87.6157,83.8433,1.0000,1974.9814
4016.0000,98.3612,27.3226,0.9217,85477.4877,77.2872,77.2872,1.0000,1974.4629
4017.0000,98.2530,27.2925,0.8680,85504.7914,83.7096,83.4741,1.0000,1972.2910
4018.0000,98.3106,27.3085,0.8099,85532.0915,84.3321,83.5480,1.0000,1973.4474
4019.0000,98.3813,27.3281,0.7476,85559.4084,85.2020,83.6088,1.0000,1974.8668
4020.0000,98.4575,27.3493,0.6817,85586.7468,84.2263,83.6280,1.0000,1976.3951
4021.0000,98.5455,27.3737,0.6125,85614.1083,83.0103,83.0103,1.0000,1978.1617
4022.0000,98.6305,27.3974,0.5405,85641.4940,81.7421,81.7421,1.0000,1979.8689
4023.0000,98.7127,27.4202,0.4661,85668.9028,80.4303,80.4303,1.0000,1981.5187
4024.0000,98.7921,27.4423,0.3900,85696.3341,79.0842,79.0842,1.0000,1983.1131
4025.0000,98.8689,27.4636,0.3126,85723.7871,77.7131,77.7131,1.0000,1984.6540
4026.0000,98.9431,27.4842,0.2333,85751.2610,76.3068,76.3068,1.0000,1986.1431
4027.0000,99.0148,27.5041,0.1496,85778.7552,74.8190,74.8190,1.0000,1987.5822
4028.0000,99.0840,27.5233,0.0618,85806.2690,73.2555,73.2555,1.0000,1988.9730
4029.0000,99.1510,27.5419,-0.0296,85833.8017,71.6256,71.6256,1.0000,1990.3171
4030.0000,99.1874,27.5521,-0.1241,85861.3507,66.9403,66.9403,1.0000,1991.0484
4031.0000,99.1904,27.5529,-0.2212,85888.9025,66.4277,66.4277,1.0000,1991.1084
4032.0000,99.2380,27.5661,-0.3203,85916.4614,66.3571,66.3571,1.0000,1992.0643
4033.0000,99.2872,27.5798,-0.4211,85944.0354,63.0414,63.0414,1.0000,1993.0520
4034.0000,99.3421,27.5950,-0.5231,85971.6223,62.8080,62.8080,1.0000,1994.1540
4035.0000,99.3951,27.6097,-0.6259,85999.2254,57.0160,57.0160,1.0000,1995.2162
4036.0000,99.1824,27.5507,-0.7291,86026.8106,42.6208,42.6208,1.0000,1990.9470
4037.0000,98.9621,27.4895,-0.8323,86054.3312,38.1094,38.1094,1.0000,1986.5249
4038.0000,98.6668,27.4074,-0.9351,86081.7768,39.0952,39.0952,1.0000,1980.5965
4039.0000,98.4151,27.3375,-1.0373,86109.1460,43.4338,43.4338,1.0000,1975.5456
4040.0000,98.2605,27.2946,-1.1389,86136.4643,40.0186,40.0186,1.0000,1972.4424
4041.0000,98.0747,27.2430,-1.2397,86163.7353,36.8465,36.8465,1.0000,1968.7114
4042.0000,98.0326,27.2313,-1.3398,86190.9684,46.4317,46.4317,1.0000,1967.8663
4043.0000,98.0690,27.2414,-1.4393,86218.2081,37.6458,37.6458,1.0000,1968.5969
4044.0000,97.8416,27.1782,-1.5381,86245.4242,22.0722,22.0722,1.0000,1964.0331
4045.0000,97.3972,27.0548,-1.6360,86272.5432,16.1879,16.1879,1.0000,1955.1116
4046.0000,97.0511,26.9586,-1.7330,86299.5500,15.3860,15.3860,1.0000,1948.1653
4047.0000,96.7252,26.8681,-1.8294,86326.4602,20.7480,20.7480,1.0000,1941.6230
4048.0000,96.5447,26.8180,-1.9253,86353.2989,26.2302,26.2302,1.0000,1937.9988
4049.0000,96.5142,26.8095,-2.0212,86380.1082,32.0231,32.0231,1.0000,1937.3875
4050.0000,96.5753,26.8265,-2.1172,86406.9249,32.5178,32.5178,1.0000,1938.6133
4051.0000,96.5950,26.8319,-2.2137,86433.7553,28.8478,28.8478,1.0000,1939.0089
4052.0000,96.6439,26.8455,-2.3108,86460.5955,27.2810,27.2810,1.0000,1939.9903
4053.0000,96.6624,26.8507,-2.4087,86487.4453,25.7901,25.7901,1.0000,1940.3612
4054.0000,96.8033,26.8898,-2.5076,86514.3147,28.0672,28.0672,1.0000,1943.1906
4055.0000,96.8660,26.9072,-2.6078,86541.2173,18.1340,18.1340,1.0000,1944.4495
4056.0000,96.8466,26.9018,-2.7094,86568.1206,20.0541,20.0541,1.0000,1944.0588
4057.0000,96.9744,26.9373,-2.8125,86595.0387,23.1208,23.1208,1.0000,1946.6249
4058.0000,97.1123,26.9757,-2.9174,86621.9953,21.2199,21.2199,1.0000,1949.3939
4059.0000,97.2456,27.0127,-3.0243,86648.9896,19.2833,19.2833,1.0000,1952.0695
4060.0000,97.3744,27.0485,-3.1331,86676.0202,17.3099,17.3099,1.0000,1954.6549
4061.0000,97.4989,27.0830,-3.2439,86703.0861,15.2989,15.2989,1.0000,1957.1531
4062.0000,97.6191,27.1164,-3.3567,86730.1859,13.2505,13.2505,1.0000,1959.5672
4063.0000,97.7353,27.1487,-3.4714,86757.3185,11.1655,11.1655,1.0000,1961.8999
4064.0000,97.8426,27.1785,-3.5881,86784.4827,7.7878,7.7878,1.0000,1964.0534
4065.0000,97.9277,27.2021,-3.7064,86811.6729,3.9387,3.9387,1.0000,1965.7607
4066.0000,97.8439,27.1789,-3.8262,86838.8669,-3.6359,0.0000,0.0000,1964.0791
4067.0000,97.9207,27.2002,-3.9471,86866.0533,2.3636,2.3636,1.0000,1965.6209
4068.0000,97.9733,27.2148,-4.0690,86893.2621,-2.3387,0.0000,0.0000,1966.6760
4069.0000,98.0368,27.2324,-4.1915,86920.4835,-1.6957,0.0000,0.0000,1967.9502
4070.0000,97.9767,27.2157,-4.3142,86947.7165,-17.0563,0.0000,0.0000,1966.7443
4071.0000,97.9289,27.2025,-4.4366,86974.9224,-10.8338,0.0000,0.0000,1965.7851
4072.0000,97.9565,27.2102,-4.5582,87002.1282,-11.3858,0.0000,0.0000,1966.3402
4073.0000,98.0329,27.2314,-4.6787,87029.3470,-10.3004,0.0000,0.0000,1967.8723
4074.0000,98.1349,27.2597,-4.7975,87056.5926,-12.4383,0.0000,0.0000,1969.9194
4075.0000,98.2337,27.2871,-4.9142,87083.8661,-14.5788,0.0000,0.0000,1971.9037
4076.0000,98.3292,27.3137,-5.0281,87111.1666,-16.6712,0.0000,0.0000,1973.8213
4077.0000,98.4116,27.3365,-5.1386,87138.4926,-20.1699,0.0000,0.0000,1975.4739
4078.0000,98.4965,27.3601,-5.2451,87165.8405,-20.6539,0.0000,0.0000,1977.1797
4079.0000,98.5832,27.3842,-5.3470,87193.2128,-22.5353,0.0000,0.0000,1978.9199
4080.0000,98.6670,27.4075,-5.4436,87220.6087,-24.3237,0.0000,0.0000,1980.6016
4081.0000,98.7480,27.4300,-5.5343,87248.0275,-26.0078,0.0000,0.0000,1982.2268
4082.0000,98.8262,27.4517,-5.6186,87275.4684,-27.5768,0.0000,0.0000,1983.7974
4083.0000,98.9018,27.4727,-5.6957,87302.9307,-29.0198,0.0000,0.0000,1985.3153
4084.0000,98.9749,27.4930,-5.7652,87330.4136,-30.3269,0.0000,0.0000,1986.7822
4085.0000,99.0455,27.5126,-5.8266,87357.9165,-31.4884,0.0000,0.0000,1988.1999
4086.0000,99.1138,27.5316,-5.8793,87385.4387,-32.4954,0.0000,0.0000,1989.5699
4087.0000,99.1797,27.5499,-5.9230,87412.9795,-33.3401,0.0000,0.0000,1990.8940
4088.0000,99.2435,27.5676,-5.9571,87440.5383,-34.0153,0.0000,0.0000,1992.1736
4089.0000,99.3051,27.5847,-5.9815,87468.1146,-34.5149,0.0000,0.0000,1993.4103
4090.0000,99.3646,27.6013,-5.9959,87495.7077,-34.8340,0.0000,0.0000,1994.6055
4091.0000,99.4222,27.6173,-5.9999,87523.3170,-34.9686,0.0000,0.0000,1995.7606
4092.0000,99.4778,27.6327,-5.9947,87550.9420,-34.9352,0.0000,0.0000,1996.8770
4093.0000,99.5204,27.6446,-5.9833,87578.5818,-37.6432,0.0000,0.0000,1997.7329
4094.0000,99.3168,27.5880,-5.9659,87606.2074,-55.9993,0.0000,0.0000,1993.6450
4095.0000,98.9581,27.4884,-5.9427,87633.7456,-56.3813,0.0000,0.0000,1986.4442
4096.0000,98.6600,27.4055,-5.9139,87661.1912,-54.7648,0.0000,0.0000,1980.4603
4097.0000,98.4761,27.3545,-5.8798,87688.5613,-33.6016,0.0000,0.0000,1976.7686
4098.0000,98.5257,27.3682,-5.8404,87715.9242,-32.7750,0.0000,0.0000,1977.7651
4099.0000,98.4592,27.3498,-5.7961,87743.2912,-47.1451,0.0000,0.0000,1976.4306
4100.0000,98.2014,27.2782,-5.7473,87770.6077,-49.0342,0.0000,0.0000,1971.2558
4101.0000,97.9801,27.2167,-5.6945,87797.8521,-42.7204,0.0000,0.0000,1966.8125
4102.0000,97.7274,27.1465,-5.6381,87825.0334,-37.2964,0.0000,0.0000,1961.7411
4103.0000,97.7633,27.1565,-5.5784,87852.1841,-30.4955,0.0000,0.0000,1962.4615
4104.0000,97.7264,27.1462,-5.5159,87879.3402,-36.7789,0.0000,0.0000,1961.7204
4105.0000,97.5993,27.1109,-5.4512,87906.4711,-43.0270,0.0000,0.0000,1959.1690
4106.0000,97.2491,27.0136,-5.3849,87933.5332,-43.8022,0.0000,0.0000,1952.1399
4107.0000,96.9181,26.9217,-5.3176,87960.5010,-41.9325,0.0000,0.0000,1945.4941
4108.0000,96.7406,26.8724,-5.2497,87987.3949,-32.0564,0.0000,0.0000,1941.9320
4109.0000,96.6940,26.8594,-5.1818,88014.2553,-19.1570,0.0000,0.0000,1940.9954
4110.0000,96.8397,26.8999,-5.1141,88041.1348,-16.8130,0.0000,0.0000,1943.9211
4111.0000,96.9822,26.9395,-5.0471,88068.0547,-15.7797,0.0000,0.0000,1946.7813
4112.0000,97.1199,26.9777,-4.9813,88095.0134,-14.7594,0.0000,0.0000,1949.5450
4113.0000,97.2529,27.0147,-4.9171,88122.0097,-13.7607,0.0000,0.0000,1952.2155
4114.0000,97.3815,27.0504,-4.8551,88149.0424,-13.0440,0.0000,0.0000,1954.7960
4115.0000,97.4738,27.0761,-4.7956,88176.1065,-13.5714,0.0000,0.0000,1956.6499
4116.0000,97.5484,27.0968,-4.7390,88203.1965,-21.5175,0.0000,0.0000,1958.1480
4117.0000,97.4024,27.0562,-4.6857,88230.2725,-20.2725,0.0000,0.0000,1955.2159
4118.0000,97.3822,27.0506,-4.6360,88257.3216,-10.6144,0.0000,0.0000,1954.8120
4119.0000,97.5014,27.0837,-4.5901,88284.3883,-8.2625,0.0000,0.0000,1957.2030
4120.0000,97.5347,27.0930,-4.5480,88311.4793,-13.6864,0.0000,0.0000,1957.8722
4121.0000,97.5515,27.0976,-4.5100,88338.5728,-10.6516,0.0000,0.0000,1958.2099
4122.0000,97.6495,27.1249,-4.4762,88365.6822,-6.3904,0.0000,0.0000,1960.1763
