t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW
3071.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3072.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3073.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3074.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3075.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3076.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3077.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3078.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3079.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3080.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3081.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3082.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3083.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3084.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3085.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3086.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3087.0000,0.0000,0.0000,0.0000,17744.7754,0.0000
3088.0000,2.3537,0.6538,0.0000,17744.9802,5.2716
3089.0000,6.2737,1.7427,0.0000,17746.1786,14.0381
3090.0000,10.1780,2.8272,0.0000,17748.4642,22.6689
3091.0000,14.0420,3.9006,0.0000,17751.8294,30.9285
3092.0000,17.8308,4.9530,0.0000,17756.2583,38.4862
3093.0000,21.5013,5.9726,0.0000,17761.7244,44.9631
3094.0000,25.0061,6.9462,0.0000,17768.1881,50.0001
3095.0000,28.2983,7.8606,0.0000,17775.5969,53.3331
3096.0000,31.3352,8.7042,0.0000,17783.8857,54.5879
3097.0000,33.9668,9.4352,0.0000,17792.9671,50.5046
3098.0000,35.8697,9.9638,0.0000,17802.6966,33.2858
3099.0000,36.9740,10.2706,0.0000,17812.8241,26.4288
3100.0000,37.6969,10.4714,0.0000,17823.2017,21.6860
3101.0000,38.2750,10.6320,0.0000,17833.7569,18.8110
3102.0000,38.6433,10.7343,0.0000,17844.4434,15.7739
3103.0000,38.8899,10.8027,0.0000,17855.2152,14.3525
3104.0000,39.2246,10.8957,0.0000,17866.0635,15.3369
3105.0000,39.3968,10.9436,0.0000,17876.9860,12.8535
3106.0000,39.5253,10.9792,0.0000,17887.9502,10.4236
3107.0000,39.4892,10.9692,0.0000,17898.9255,8.2862
3108.0000,39.3842,10.9401,0.0000,17909.8793,7.6518
3109.0000,39.1601,10.8778,0.0000,17920.7940,3.3510
3110.0000,38.8190,10.7830,0.0000,17931.6265,1.5153
3111.0000,38.4619,10.6839,0.0000,17942.3579,3.1945
3112.0000,38.2101,10.6139,0.0000,17953.0039,6.4170
3113.0000,38.2160,10.6156,0.0000,17963.6153,9.8025
3114.0000,38.2796,10.6332,0.0000,17974.2377,10.5836
3115.0000,38.3051,10.6403,0.0000,17984.8765,9.0180
3116.0000,38.3137,10.6427,0.0000,17995.5165,10.3055
3117.0000,38.3392,10.6498,0.0000,18006.1673,6.9936
3118.0000,38.2158,10.6155,0.0000,18016.7986,6.9655
3119.0000,38.1374,10.5937,0.0000,18027.4009,8.3959
3120.0000,38.1035,10.5843,0.0000,18037.9870,11.2209
3121.0000,38.1888,10.6080,0.0000,18048.5848,10.1910
3122.0000,38.3092,10.6414,0.0000,18059.2045,13.5782
3123.0000,38.4674,10.6854,0.0000,18069.8715,10.5679
3124.0000,38.4646,10.6846,0.0000,18080.5586,7.9362
3125.0000,38.3399,10.6500,0.0000,18091.2283,5.6870
3126.0000,38.1760,10.6044,0.0000,18101.8537,6.4831
3127.0000,38.0922,10.5812,0.0000,18112.4454,7.2321
3128.0000,38.0350,10.5653,0.0000,18123.0165,9.6425
3129.0000,38.1393,10.5942,0.0000,18133.5959,10.6138
3130.0000,34.5297,9.5916,0.0000,18143.8272,-86.9957
3131.0000,29.3455,8.1515,0.0000,18152.6988,-74.4593
3132.0000,24.1613,6.7115,0.0000,18160.1303,-61.6672
3133.0000,18.9771,5.2714,0.0000,18166.1217,-48.6648
3134.0000,13.7929,3.8314,0.0000,18170.6731,-35.4970
3135.0000,8.6087,2.3913,0.0000,18173.7845,-22.2091
3136.0000,3.9668,1.1019,0.0000,18175.4894,-6.6339
3137.0000,1.6580,0.4605,0.0000,18176.2250,-1.0030
3138.0000,0.6930,0.1925,0.0000,18176.5325,-0.1100
3139.0000,0.2896,0.0805,0.0000,18176.6610,0.0081
3140.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3141.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3142.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3143.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3144.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3145.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3146.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3147.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3148.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3149.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3150.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3151.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3152.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3153.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3154.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3155.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3156.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3157.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3158.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3159.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3160.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3161.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3162.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3163.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3164.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3165.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3166.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3167.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3168.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3169.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3170.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3171.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3172.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3173.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3174.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3175.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3176.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3177.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3178.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3179.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3180.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3181.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3182.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3183.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3184.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3185.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3186.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3187.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3188.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3189.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3190.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3191.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3192.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3193.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3194.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3195.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3196.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3197.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3198.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3199.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3200.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3201.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3202.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3203.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3204.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3205.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3206.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3207.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3208.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3209.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3210.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3211.0000,0.0000,0.0000,0.0000,18176.6910,0.0000
3212.0000,1.5459,0.4294,0.0000,18176.7855,3.4145
3213.0000,5.4097,1.5027,0.0000,18177.7516,11.9497
3214.0000,9.2676,2.5743,0.0000,18179.7903,20.4491
3215.0000,13.1087,3.6413,0.0000,18182.8987,28.8190
3216.0000,16.9169,4.6991,0.0000,18187.0699,36.9102
3217.0000,20.6705,5.7418,0.0000,18192.2919,44.5284
3218.0000,24.3442,6.7623,0.0000,18198.5461,51.3828
3219.0000,27.7244,7.7012,0.0000,18205.7906,51.1859
3220.0000,30.5943,8.4984,0.0000,18213.9005,49.6121
3221.0000,33.0805,9.1890,0.0000,18222.7519,48.0608
3222.0000,35.2685,9.7968,0.0000,18232.2509,46.5475
3223.0000,37.2151,10.3375,0.0000,18242.3231,45.0849
3224.0000,38.9610,10.8225,0.0000,18252.9073,43.6824
3225.0000,40.5368,11.2602,0.0000,18263.9523,42.3459
3226.0000,41.9663,11.6573,0.0000,18275.4142,41.0787
3227.0000,43.2684,12.0190,0.0000,18287.2550,39.8819
3228.0000,44.4585,12.3496,0.0000,18299.4417,38.7554
3229.0000,45.5497,12.6527,0.0000,18311.9450,37.6977
3230.0000,46.6741,12.9650,0.0000,18324.7455,44.7734
3231.0000,47.6755,13.2432,0.0000,18337.8613,32.4662
3232.0000,48.1450,13.3736,0.0000,18351.1815,20.8888
3233.0000,48.3166,13.4213,0.0000,18364.5845,15.8053
3234.0000,48.3794,13.4387,0.0000,18378.0137,16.3702
3235.0000,48.6279,13.5077,0.0000,18391.4798,22.8038
3236.0000,48.9422,13.5950,0.0000,18405.0313,22.6413
3237.0000,49.1364,13.6490,0.0000,18418.6596,16.8254
3238.0000,49.1968,13.6658,0.0000,18432.3193,14.1542
3239.0000,49.1208,13.6447,0.0000,18445.9768,11.3091
3240.0000,48.9662,13.6017,0.0000,18459.6016,9.5068
3241.0000,48.7880,13.5522,0.0000,18473.1781,10.0485
3242.0000,48.6808,13.5224,0.0000,18486.7136,12.4519
3243.0000,48.7009,13.5280,0.0000,18500.2358,14.9992
3244.0000,48.7487,13.5413,0.0000,18513.7683,16.3473
3245.0000,48.7624,13.5451,0.0000,18527.3144,13.3615
3246.0000,48.6909,13.5253,0.0000,18540.8495,14.0526
3247.0000,48.7330,13.5369,0.0000,18554.3822,14.2306
3248.0000,48.8664,13.5740,0.0000,18567.9328,18.2919
3249.0000,48.9013,13.5837,0.0000,18581.5164,12.7549
3250.0000,48.8608,13.5724,0.0000,18595.0939,13.3237
3251.0000,48.8343,13.5651,0.0000,18608.6621,14.4214
3252.0000,48.8142,13.5595,0.0000,18622.2252,13.3722
3253.0000,48.8031,13.5564,0.0000,18635.7822,14.1340
3254.0000,48.7759,13.5489,0.0000,18649.3357,12.3763
3255.0000,48.6679,13.5189,0.0000,18662.8699,11.3392
3256.0000,48.6553,13.5154,0.0000,18676.3806,16.1096
3257.0000,48.7706,13.5474,0.0000,18689.9099,18.5006
3258.0000,48.9477,13.5966,0.0000,18703.4828,16.9480
3259.0000,48.9567,13.5991,0.0000,18717.0820,15.0353
3260.0000,49.0401,13.6223,0.0000,18730.6898,18.3508
3261.0000,49.2062,13.6684,0.0000,18744.3352,19.5298
3262.0000,49.4543,13.7373,0.0000,18758.0376,19.9480
3263.0000,49.6354,13.7876,0.0000,18771.8004,18.9457
3264.0000,49.7694,13.8248,0.0000,18785.6080,17.5146
3265.0000,49.8067,13.8352,0.0000,18799.4421,13.4178
3266.0000,49.7422,13.8173,0.0000,18813.2686,13.4448
3267.0000,49.7296,13.8138,0.0000,18827.0828,14.7833
3268.0000,49.6638,13.7955,0.0000,18840.8908,11.6574
3269.0000,49.4426,13.7341,0.0000,18854.6619,5.2348
3270.0000,49.1733,13.6592,0.0000,18868.3524,10.4556
3271.0000,48.9786,13.6052,0.0000,18881.9860,9.6359
3272.0000,48.8976,13.5827,0.0000,18895.5783,12.4387
3273.0000,48.9619,13.6005,0.0000,18909.1648,16.8642
3274.0000,48.8906,13.5807,0.0000,18922.7709,-22.1317
3275.0000,44.9069,12.4741,0.0000,18935.8550,-95.2480
3276.0000,40.3909,11.2197,0.0000,18947.7020,-86.5100
3277.0000,35.8750,9.9653,0.0000,18958.2944,-77.5049
3278.0000,31.3590,8.7108,0.0000,18967.6325,-68.2628
3279.0000,26.8430,7.4564,0.0000,18975.7161,-58.8134
3280.0000,22.3270,6.2019,0.0000,18982.5453,-49.1866
3281.0000,17.8110,4.9475,0.0000,18988.1200,-39.4122
3282.0000,13.2950,3.6931,0.0000,18992.4403,-29.5201
3283.0000,8.7791,2.4386,0.0000,18995.5061,-19.5402
3284.0000,4.2738,1.1872,0.0000,18997.3144,-8.3084
3285.0000,1.6799,0.4667,0.0000,18998.0866,-1.1255
3286.0000,0.6604,0.1834,0.0000,18998.3902,-0.1091
3287.0000,0.2596,0.0721,0.0000,18998.5095,0.0086
3288.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3289.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3290.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3291.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3292.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3293.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3294.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3295.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3296.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3297.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3298.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3299.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3300.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3301.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3302.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3303.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3304.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3305.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3306.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3307.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3308.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3309.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3310.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3311.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3312.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3313.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3314.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3315.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3316.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3317.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3318.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3319.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3320.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3321.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3322.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3323.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3324.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3325.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3326.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3327.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3328.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3329.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3330.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3331.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3332.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3333.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3334.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3335.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3336.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3337.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3338.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3339.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3340.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3341.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3342.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3343.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3344.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3345.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3346.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3347.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3348.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3349.0000,0.0000,0.0000,0.0000,18998.5256,0.0000
3350.0000,2.3252,0.6459,0.0000,18998.7280,5.1493
3351.0000,6.1991,1.7220,0.0000,18999.9120,13.7275
3352.0000,10.0653,2.7959,0.0000,19002.1713,22.2550
3353.0000,13.9117,3.8644,0.0000,19005.5020,30.6250
3354.0000,17.7208,4.9224,0.0000,19009.8965,38.6759
3355.0000,21.4700,5.9639,0.0000,19015.3414,46.2036
3356.0000,25.1328,6.9813,0.0000,19021.8163,52.9797
3357.0000,28.6803,7.9668,0.0000,19029.2933,58.7313
3358.0000,31.9432,8.8731,0.0000,19037.7247,57.8465
3359.0000,34.7336,9.6482,0.0000,19046.9949,55.5358
3360.0000,37.1534,10.3204,0.0000,19056.9867,53.2931
3361.0000,39.2777,10.9105,0.0000,19067.6083,51.1410
3362.0000,41.1590,11.4331,0.0000,19078.7851,49.0948
3363.0000,42.8364,11.8990,0.0000,19090.4554,47.1631
3364.0000,44.3399,12.3166,0.0000,19102.5670,45.3497
3365.0000,45.6934,12.6926,0.0000,19115.0748,43.6547
3366.0000,47.0099,13.0583,0.0000,19127.9461,47.1025
3367.0000,48.1128,13.3647,0.0000,19141.1691,35.9531
3368.0000,48.8092,13.5581,0.0000,19154.6378,28.3600
3369.0000,49.2486,13.6802,0.0000,19168.2616,23.4509
3370.0000,49.5259,13.7572,0.0000,19181.9831,20.3063
3371.0000,49.7008,13.8058,0.0000,19195.7665,18.3034
3372.0000,49.8112,13.8364,0.0000,19209.5887,17.0321
3373.0000,49.8809,13.8558,0.0000,19223.4356,16.2270
3374.0000,49.9248,13.8680,0.0000,19237.2980,15.7177
3375.0000,49.9484,13.8745,0.0000,19251.1700,14.5908
3376.0000,49.8818,13.8561,0.0000,19265.0379,11.9230
3377.0000,49.8747,13.8541,0.0000,19278.8888,16.2384
3378.0000,49.9209,13.8669,0.0000,19292.7498,15.7632
3379.0000,49.9501,13.8750,0.0000,19306.6210,15.4246
3380.0000,49.9685,13.8801,0.0000,19320.4988,15.2108
3381.0000,49.9801,13.8834,0.0000,19334.3807,15.0758
3382.0000,49.9875,13.8854,0.0000,19348.2652,14.9906
3383.0000,49.9921,13.8867,0.0000,19362.1513,14.9368
3384.0000,49.9950,13.8875,0.0000,19376.0384,14.9029
3385.0000,49.9968,13.8880,0.0000,19389.9262,14.8814
3386.0000,49.9980,13.8883,0.0000,19403.8144,14.8679
3387.0000,49.9969,13.8880,0.0000,19417.7027,14.6272
3388.0000,49.9322,13.8701,0.0000,19431.5851,11.9987
3389.0000,49.8473,13.8465,0.0000,19445.4402,15.0739
3390.0000,49.8303,13.8418,0.0000,19459.2875,12.7601
3391.0000,49.8471,13.8464,0.0000,19473.1277,16.5552
3392.0000,49.9035,13.8621,0.0000,19486.9825,15.9646
3393.0000,49.9391,13.8720,0.0000,19500.8499,15.5519
3394.0000,49.9273,13.8687,0.0000,19514.7233,12.3085
3395.0000,49.8501,13.8473,0.0000,19528.5780,15.5691
3396.0000,49.9017,13.8616,0.0000,19542.4324,15.9863
3397.0000,49.9379,13.8717,0.0000,19556.2994,15.5656
3398.0000,49.9608,13.8780,0.0000,19570.1745,15.2998
3399.0000,49.9753,13.8820,0.0000,19584.0546,15.1320
3400.0000,49.9844,13.8846,0.0000,19597.9380,15.0261
3401.0000,49.9902,13.8862,0.0000,19611.8234,14.9592
3402.0000,49.9938,13.8872,0.0000,19625.7101,14.9170
3403.0000,49.9961,13.8878,0.0000,19639.5976,14.8903
3404.0000,49.9975,13.8882,0.0000,19653.4857,14.8735
3405.0000,49.9984,13.8885,0.0000,19667.3740,14.8629
3406.0000,49.9990,13.8886,0.0000,19681.2625,14.8562
3407.0000,49.9994,13.8887,0.0000,19695.1512,14.8520
3408.0000,49.9996,13.8888,0.0000,19709.0400,14.8494
3409.0000,49.9998,13.8888,0.0000,19722.9288,14.8477
3410.0000,49.9998,13.8888,0.0000,19736.8176,14.8466
3411.0000,49.4011,13.7225,0.0000,19750.6870,-76.8888
3412.0000,44.5106,12.3640,0.0000,19763.7428,-105.6742
3413.0000,39.5203,10.9779,0.0000,19775.4138,-94.7216
3414.0000,34.5300,9.5917,0.0000,19785.6985,-83.4501
3415.0000,29.5397,8.2055,0.0000,19794.5971,-71.9000
3416.0000,24.5494,6.8193,0.0000,19802.1094,-60.1114
3417.0000,19.5591,5.4331,0.0000,19808.2356,-48.1248
3418.0000,14.5688,4.0469,0.0000,19812.9756,-35.9802
3419.0000,9.5785,2.6607,0.0000,19816.3294,-23.7181
3420.0000,4.6568,1.2936,0.0000,19818.2988,-10.1848
3421.0000,1.6867,0.4685,0.0000,19819.1161,-1.2807
3422.0000,0.6024,0.1673,0.0000,19819.4089,-0.1007
3423.0000,0.2152,0.0598,0.0000,19819.5135,-0.1011
3424.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3425.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3426.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3427.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3428.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3429.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3430.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3431.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3432.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3433.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3434.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3435.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3436.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3437.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3438.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3439.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3440.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3441.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3442.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3443.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3444.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3445.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3446.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3447.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3448.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3449.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3450.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3451.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3452.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3453.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3454.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3455.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3456.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3457.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3458.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3459.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3460.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3461.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3462.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3463.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3464.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3465.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3466.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3467.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3468.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3469.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3470.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3471.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3472.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3473.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3474.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3475.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3476.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3477.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3478.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3479.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3480.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3481.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3482.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3483.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3484.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
3485.0000,0.0000,0.0000,0.0000,19819.5165,0.0000
